sentence,predicted_emotion,confidence
I'm feeling so down about the future...,sadness,0.9806287288665771
My jaw dropped when I saw this surprise!,surprise,0.9725443124771118
this decision has me seeing red!,anger,0.4516562521457672
My love for my job knows no bounds.,joy,0.8543082475662231
I can't sleep because I'm so scared of this challenge.,fear,0.991233766078949
I can't handle the fear of this realization.,fear,0.9874055981636047
this achievement is making me feel so lonely.,sadness,0.9824981093406677
this discovery doesn't affect me much.,neutral,0.8208945393562317
There's nothing special about this conversation.,neutral,0.8214451670646667
this opportunity is just normal.,joy,0.38356372714042664
I'm terrified of this gift!,fear,0.9898352026939392
My love for this achievement knows no bounds.,joy,0.9359084367752075
My heart races whenever I think about my relationship.,fear,0.5779098868370056
I'm thinking about this food.,joy,0.35943886637687683
I'm thinking about my job.,fear,0.8220397233963013
I observed the past without much reaction.,disgust,0.7400106191635132
This is the best day ever because of the past!,joy,0.7596080303192139
this decision makes me feel ecstatic!,joy,0.9820386171340942
My heart aches because of my relationship.,sadness,0.9682130813598633
My jaw dropped when I saw this achievement!,surprise,0.9358760714530945
this challenge is the love of my life!,joy,0.8047505021095276
I'm so happy about this failure!,joy,0.976341962814331
I'm over the moon about this song!,surprise,0.5176523327827454
I observed this memory without much reaction.,disgust,0.660762369632721
I can't stop smiling about my family!,joy,0.9782193899154663
I'm completely enamored with this event!,joy,0.9580034613609314
I'm astonished by my friends!,surprise,0.9768094420433044
I'm grieving over my finances.,sadness,0.9800835847854614
my health is just normal.,joy,0.5254426002502441
This the future brings me so much happiness!,joy,0.9851866364479065
I'm terrified of this moment!,fear,0.991588294506073
This this discovery brings me so much happiness!,joy,0.9884659051895142
I'm thrilled beyond words about these changes!,joy,0.9507229328155518
my health is the love of my life!,joy,0.8804454803466797
My blood is boiling because of my job!,anger,0.9931911826133728
the future is just normal.,neutral,0.9267918467521667
I'm boiling with rage because of my job.,anger,0.9925172328948975
I can't handle the fear of this situation.,fear,0.9845418930053711
I can't stop crying about this situation.,sadness,0.8252795934677124
My soul is filled with love because of my job.,sadness,0.6694520711898804
this realization happened as expected.,surprise,0.6621918678283691
I'm over the moon about my job!,anger,0.46237555146217346
This my friends has left me heartbroken.,sadness,0.9870612621307373
My blood is boiling because of the future!,anger,0.9924644231796265
Tears won't stop falling because of my health.,sadness,0.8893855214118958
Tears won't stop falling because of this failure.,sadness,0.8434858918190002
this song is just normal.,neutral,0.8698626160621643
I'm so happy about this achievement!,joy,0.9825373291969299
I'm astonished by this situation!,surprise,0.972222626209259
I'm so mad I can't even think straight about this situation!,anger,0.8512074947357178
I feel absolutely delighted by this realization.,joy,0.9887382984161377
I'm astonished by this book!,surprise,0.9758327007293701
My affection for this event grows every day.,joy,0.636699914932251
This these changes is quite ordinary.,surprise,0.451370507478714
I feel such deep love for this place.,joy,0.9531453251838684
I can't stop smiling about this situation!,joy,0.9457380771636963
I'm feeling so down about the weather...,sadness,0.9838491678237915
I'm enraged by these changes!,anger,0.9878843426704407
I'm terrified of this challenge!,fear,0.9922426342964172
This the weather brings me so much happiness!,joy,0.9880268573760986
What a wonderful the weather we're experiencing!,joy,0.9525162577629089
I'm indifferent about the future.,disgust,0.48055124282836914
I'm terrified of this failure!,fear,0.9913043975830078
My heart races whenever I think about this place.,surprise,0.45902568101882935
My heart races whenever I think about my finances.,fear,0.5290084481239319
I'm astonished by this surprise!,surprise,0.9795486927032471
I feel absolutely delighted by this song.,joy,0.9898287653923035
I never expected this conversation to happen!,surprise,0.9550881385803223
My heart aches because of this achievement.,sadness,0.9601455330848694
I'm paralyzed with fear about my job.,fear,0.9900644421577454
I'm enraged by this discovery!,anger,0.9873379468917847
this gift has me seeing red!,joy,0.6328409910202026
This my finances brings me so much happiness!,joy,0.9843547344207764
this place has me seeing red!,surprise,0.8074256777763367
I'm flabbergasted by this failure!,surprise,0.9577464461326599
There's nothing special about this memory.,neutral,0.7845557928085327
I'm terrified of the weather!,fear,0.9923809170722961
I'm so happy about this moment!,joy,0.9821635484695435
Wow! I can't believe this movie happened!,surprise,0.9781166315078735
my job happened as expected.,surprise,0.6730603575706482
this challenge is just normal.,neutral,0.9244254231452942
This these changes brings me so much happiness!,joy,0.9841088652610779
I'm shaking with fear because of this challenge.,fear,0.9943323135375977
my job is just normal.,joy,0.7198591232299805
This this book came out of nowhere!,surprise,0.9353391528129578
I'm terrified of the future!,fear,0.9923834204673767
There's nothing special about this memory.,neutral,0.7845557928085327
Wow! I can't believe this book happened!,surprise,0.9781855344772339
this realization is my worst nightmare!,disgust,0.6219531297683716
I'm flabbergasted by these changes!,surprise,0.9505196809768677
my health doesn't affect me much.,sadness,0.8798161745071411
I observed this song without much reaction.,disgust,0.8752188086509705
This my relationship brings me so much happiness!,joy,0.9856290221214294
I can't sleep because I'm so scared of this achievement.,fear,0.9912934899330139
I'm flabbergasted by this decision!,surprise,0.9402519464492798
My love for this realization knows no bounds.,joy,0.8751022219657898
I cherish my job more than words can say.,joy,0.8899659514427185
I'm feeling so down about this book...,sadness,0.9822046160697937
I'm flabbergasted by this gift!,surprise,0.8295584917068481
This this conversation came out of nowhere!,surprise,0.9279187321662903
this discovery has me seeing red!,surprise,0.8320547342300415
my finances has me seeing red!,surprise,0.6796651482582092
this situation has me seeing red!,surprise,0.4591914117336273
Wow! I can't believe this decision happened!,surprise,0.9777355194091797
My heart aches because of my relationship.,sadness,0.9682130813598633
This this food makes me so angry I could scream!,anger,0.9874256253242493
I feel absolutely delighted by this movie.,joy,0.9904091358184814
this book left me speechless!,surprise,0.671241819858551
This this food is neither good nor bad.,disgust,0.8695157766342163
This this song came out of nowhere!,surprise,0.9119359850883484
My love for the news knows no bounds.,joy,0.9215872883796692
I'm absolutely furious about my finances!,anger,0.9838736653327942
I'm absolutely furious about my job!,anger,0.9846396446228027
my health happened as expected.,sadness,0.4101063013076782
This my friends has left me heartbroken.,sadness,0.9870612621307373
My jaw dropped when I saw this situation!,surprise,0.7826099991798401
I'm thinking about this gift.,joy,0.9182091355323792
Tears won't stop falling because of this realization.,sadness,0.8364449143409729
I'm feeling so down about this moment...,sadness,0.9754642248153687
I'm indifferent about this opportunity.,disgust,0.5229787826538086
This my health brings me so much happiness!,joy,0.9864659905433655
What a wonderful this song we're experiencing!,joy,0.9412867426872253
I can't stop smiling about this song!,joy,0.9728174805641174
I adore this achievement with all my heart!,joy,0.9809797406196594
I'm absolutely furious about this event!,anger,0.9823982119560242
My affection for this memory grows every day.,joy,0.623540461063385
How dare they the future!,anger,0.9848299026489258
I'm thrilled beyond words about this achievement!,joy,0.9493452310562134
I'm shaking with fear because of this failure.,fear,0.9939538836479187
I'm flabbergasted by my relationship!,surprise,0.8840179443359375
This this song came out of nowhere!,surprise,0.9119359850883484
this discovery makes my heart flutter!,fear,0.5242196321487427
the news took me completely by surprise!,surprise,0.9577000737190247
