text,emotion,confidence_score
My jaw dropped when I saw these changes!,surprise,0.8969254493713379
I'm astonished by my relationship!,surprise,0.9738715291023254
My heart races whenever I think about this movie.,surprise,0.41910022497177124
Wow! I can't believe this food happened!,surprise,0.9742082357406616
I'm over the moon about this challenge!,surprise,0.37584036588668823
This this moment is quite ordinary.,surprise,0.6562084555625916
I'm flabbergasted by this opportunity!,surprise,0.8557961583137512
This these changes is quite ordinary.,surprise,0.451370507478714
My jaw dropped when I saw this song!,surprise,0.8684191703796387
my relationship took me completely by surprise!,surprise,0.9629039168357849
This this challenge came out of nowhere!,surprise,0.9332829713821411
these changes makes my heart flutter!,surprise,0.48007720708847046
I noticed the future today.,surprise,0.7105531692504883
This my family is quite ordinary.,surprise,0.6026803851127625
I'm head over heels for this conversation!,surprise,0.3388505280017853
this opportunity happened as expected.,surprise,0.4641622304916382
Wow! I can't believe this gift happened!,surprise,0.9772507548332214
What an unexpected these changes!,surprise,0.9615342020988464
This my family is quite ordinary.,surprise,0.6026803851127625
this place makes my heart flutter!,surprise,0.5357740521430969
this surprise makes my heart flutter!,surprise,0.86639803647995
Wow! I can't believe this surprise happened!,surprise,0.9793016910552979
I'm over the moon about the future!,surprise,0.3994798958301544
I'm flabbergasted by the news!,surprise,0.9287217855453491
What a wonderful this surprise we're experiencing!,surprise,0.6616977453231812
this place took me completely by surprise!,surprise,0.9598531723022461
this failure left me speechless!,surprise,0.43652480840682983
I'm over the moon about the weather!,surprise,0.43153730034828186
this challenge has me seeing red!,surprise,0.3946222960948944
My jaw dropped when I saw this moment!,surprise,0.8990238308906555
this event has me seeing red!,surprise,0.7974180579185486
the news happened as expected.,surprise,0.6450908780097961
This this opportunity came out of nowhere!,surprise,0.9175630211830139
I noticed my finances today.,surprise,0.6974489688873291
I noticed my health today.,surprise,0.5384129285812378
I never expected this place to happen!,surprise,0.953487753868103
I noticed the news today.,surprise,0.8069043755531311
I noticed this conversation today.,surprise,0.5463617444038391
I'm flabbergasted by this event!,surprise,0.8954308032989502
I'm astonished by this movie!,surprise,0.9767871499061584
What an unexpected this realization!,surprise,0.9492807388305664
My jaw dropped when I saw my friends!,surprise,0.7731472253799438
I'm flabbergasted by these changes!,surprise,0.9505196809768677
this surprise is just normal.,surprise,0.9689756035804749
this moment has me seeing red!,surprise,0.7283901572227478
What an unexpected this achievement!,surprise,0.9215789437294006
I noticed this achievement today.,surprise,0.8096219301223755
My heart races whenever I think about this movie.,surprise,0.41910022497177124
My jaw dropped when I saw this realization!,surprise,0.8753073811531067
I observed this surprise without much reaction.,surprise,0.9789026975631714
I'm completely shocked by this challenge!,surprise,0.979601263999939
I'm flabbergasted by this movie!,surprise,0.925407886505127
this realization happened as expected.,surprise,0.6621918678283691
I never expected this failure to happen!,surprise,0.9170007109642029
my family has me seeing red!,surprise,0.8351881504058838
my job left me speechless!,surprise,0.5207440853118896
I'm over the moon about this food!,surprise,0.6728975772857666
I'm astonished by this memory!,surprise,0.9749831557273865
I'm head over heels for this realization!,surprise,0.4943409562110901
My jaw dropped when I saw this memory!,surprise,0.8411658406257629
I'm astonished by this achievement!,surprise,0.9773975014686584
I'm astonished by this memory!,surprise,0.9749831557273865
I never expected this memory to happen!,surprise,0.9380422830581665
I'm over the moon about this decision!,surprise,0.44964221119880676
I noticed this challenge today.,surprise,0.6236422657966614
my relationship took me completely by surprise!,surprise,0.9629039168357849
I'm over the moon about the past!,surprise,0.5192376375198364
I'm flabbergasted by this situation!,surprise,0.94759601354599
I never expected this discovery to happen!,surprise,0.9478522539138794
What an unexpected this failure!,surprise,0.9683179259300232
my friends took me completely by surprise!,surprise,0.9283981323242188
this achievement happened as expected.,surprise,0.4465961158275604
I'm flabbergasted by this movie!,surprise,0.925407886505127
this failure left me speechless!,surprise,0.43652480840682983
I'm head over heels for these changes!,surprise,0.44476398825645447
My jaw dropped when I saw this gift!,surprise,0.9371431469917297
What an unexpected this book!,surprise,0.9077352285385132
This this moment came out of nowhere!,surprise,0.9064026474952698
What an unexpected my family!,surprise,0.8865463733673096
I'm flabbergasted by this decision!,surprise,0.9402519464492798
My heart races whenever I think about this song.,surprise,0.4645983874797821
I never expected my family to happen!,surprise,0.9233989119529724
I'm head over heels for this food!,surprise,0.4002564251422882
I'm head over heels for this discovery!,surprise,0.4547578990459442
I never expected this opportunity to happen!,surprise,0.944343090057373
I'm head over heels for this gift!,surprise,0.3422313630580902
my job happened as expected.,surprise,0.6730603575706482
I'm completely shocked by my job!,surprise,0.9780322313308716
What an unexpected this moment!,surprise,0.9443694353103638
I'm flabbergasted by this failure!,surprise,0.9577464461326599
I'm astonished by this song!,surprise,0.9774414896965027
I'm head over heels for this discovery!,surprise,0.4547578990459442
This this opportunity is quite ordinary.,surprise,0.6224938035011292
my relationship happened as expected.,surprise,0.509903609752655
this surprise took me completely by surprise!,surprise,0.9649918079376221
Wow! I can't believe this event happened!,surprise,0.9784237742424011
I'm astonished by my friends!,surprise,0.9768094420433044
I'm over the moon about this conversation!,surprise,0.6781694889068604
I'm astonished by this opportunity!,surprise,0.978101909160614
This this opportunity came out of nowhere!,surprise,0.9175630211830139
My jaw dropped when I saw this challenge!,surprise,0.9071876406669617
I'm grieving over this surprise.,surprise,0.9266761541366577
I noticed this surprise today.,surprise,0.9612070918083191
I'm over the moon about this memory!,surprise,0.4944314956665039
What an unexpected this discovery!,surprise,0.9563916921615601
This this opportunity is quite ordinary.,surprise,0.6224938035011292
this movie has me seeing red!,surprise,0.7313038110733032
I'm over the moon about these changes!,surprise,0.7618931531906128
I'm over the moon about my relationship!,surprise,0.5642743110656738
I'm astonished by this realization!,surprise,0.9777843952178955
I'm completely shocked by the future!,surprise,0.9768848419189453
I'm flabbergasted by this song!,surprise,0.9279127717018127
I'm so mad I can't even think straight about this surprise!,surprise,0.854343056678772
this challenge has me seeing red!,surprise,0.3946222960948944
Wow! I can't believe this surprise happened!,surprise,0.9793016910552979
this surprise is just normal.,surprise,0.9689756035804749
Wow! I can't believe my finances happened!,surprise,0.9785173535346985
Wow! I can't believe my finances happened!,surprise,0.9785173535346985
this gift happened as expected.,surprise,0.5543606281280518
What an unexpected this discovery!,surprise,0.9563916921615601
I'm completely shocked by the news!,surprise,0.9789816737174988
I'm completely shocked by my friends!,surprise,0.978669285774231
the news happened as expected.,surprise,0.6450908780097961
the future took me completely by surprise!,surprise,0.9594297409057617
I'm completely shocked by the past!,surprise,0.9769154787063599
I noticed this achievement today.,surprise,0.8096219301223755
I'm head over heels for this conversation!,surprise,0.3388505280017853
I'm over the moon about this challenge!,surprise,0.37584036588668823
I'm over the moon about the future!,surprise,0.3994798958301544
I'm flabbergasted by my finances!,surprise,0.9387102723121643
My love for this surprise knows no bounds.,surprise,0.6821194291114807
